movieId,title,genres
3075,"Lost Boys, The (1987)",Comedy|Horror|Thriller
3076,Made in Heaven (1987),Fantasy|Romance
3077,Maid to Order (1987),Comedy|Fantasy
3078,Making Mr. Right (1987),Comedy|Romance|Sci-Fi
3079,Mannequin (1987),Comedy|Romance
3080,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi
3081,"Monster Squad, The (1987)",Adventure|Comedy|Horror
3082,My Demon Lover (1987),Comedy|Horror
3083,No Man's Land (1987),Crime|Drama
3084,Head Over Heels (2001),Comedy|Romance
3085,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller
3086,Valentine (2001),Horror|Mystery
3087,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
3088,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance
3089,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance
3090,Hannibal (2001),Horror|Thriller
3091,Saving Silverman (Evil Woman) (2001),Comedy|Romance
3092,Vatel (2000),Drama
3093,Down to Earth (2001),Comedy|Fantasy|Romance
3094,Recess: School's Out (2001),Animation|Children
3095,Sweet November (2001),Drama|Romance
3096,Company Man (2000),Comedy
3097,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance
3098,Monkeybone (2001),Animation|Comedy|Fantasy
3099,3000 Miles to Graceland (2001),Action|Thriller
3100,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance
3101,"Mexican, The (2001)",Action|Comedy
3102,"Caveman's Valentine, The (2001)",Drama
3103,Series 7: The Contenders (2001),Action|Drama
3104,15 Minutes (2001),Thriller
3105,Get Over It (2001),Comedy|Romance
3106,Long Night's Journey Into Day (2000),Documentary
3107,Avalon (1990),Drama
3108,Gray's Anatomy (1996),Comedy|Drama
3109,Of Mice and Men (1939),Drama
3110,Reform School Girls (1986),Action|Drama
3111,Tapeheads (1988),Comedy
3112,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
3113,Lilies of the Field (1963),Drama
3114,"Greatest Story Ever Told, The (1965)",Drama
3115,Elmer Gantry (1960),Drama
3116,Alfie (1966),Comedy|Drama|Romance
3117,"Fantasticks, The (1995)",Musical
3118,I Know Where I'm Going! (1945),Drama|Romance|War
3119,"Abominable Dr. Phibes, The (1971)",Horror|Mystery
3120,Real Life (1979),Comedy
3121,Battle Beyond the Stars (1980),Sci-Fi
3122,Double Impact (1991),Action
3123,Fuzz (1972),Drama
3124,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama
3125,Losin' It (1983),Comedy
3126,Mermaids (1990),Comedy|Drama|Romance
3127,Navy Seals (1990),Action|Adventure|War
3128,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
3129,Reversal of Fortune (1990),Drama
3130,Death on the Nile (1978),Crime|Mystery
3131,Revenge of the Nerds (1984),Comedy
3132,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy
3133,4 Little Girls (1997),Documentary
3134,River's Edge (1986),Crime|Drama
3135,Girls Just Want to Have Fun (1985),Comedy
3136,"Longest Yard, The (1974)",Comedy
3137,Necessary Roughness (1991),Comedy
3138,Enemy at the Gates (2001),Drama|War
3139,Exit Wounds (2001),Action|Thriller
3140,"Dish, The (2001)",Comedy
3141,Memento (2000),Mystery|Thriller
3142,Heartbreakers (2001),Comedy|Crime|Romance
3143,Say It Isn't So (2001),Comedy|Romance
3144,Someone Like You (2001),Comedy|Romance
3145,Spy Kids (2001),Action|Adventure|Children|Comedy
3146,Tomcats (2001),Comedy
3147,"Tailor of Panama, The (2001)",Drama|Thriller
3148,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
3149,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary
3150,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary
3151,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
3152,Blow (2001),Crime|Drama
3153,Just Visiting (2001),Comedy|Fantasy
3154,Pokémon 3: The Movie (2001),Animation|Children
3155,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller
3156,Brigham City (2001),Crime|Drama|Mystery
3157,Bridget Jones's Diary (2001),Comedy|Drama|Romance
3158,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
3159,Josie and the Pussycats (2001),Comedy
3160,Chopper (2000),Drama|Thriller
3161,"Circle, The (Dayereh) (2000)",Drama
3162,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
3163,Freddy Got Fingered (2001),Comedy
3164,"Center of the World, The (2001)",Drama
3165,"Luzhin Defence, The (2000)",Drama|Romance
3166,"Visit, The (2000)",Drama
3167,Scarface (1983),Action|Crime|Drama
3168,Days of Wine and Roses (1962),Drama
3169,Driven (2001),Action|Thriller
3170,One Night at McCool's (2001),Comedy
3171,Town & Country (2001),Comedy
3172,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
3173,Under the Sand (2000),Drama
3174,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
3175,Lost in America (1985),Comedy
3176,Triumph of the Will (Triumph des Willens) (1934),Documentary
3177,"World According to Garp, The (1982)",Comedy|Drama|Romance
3178,Fellini Satyricon (1969),Drama|Fantasy
3179,Frankie and Johnny (1966),Comedy
3180,Frankie and Johnny (1991),Comedy|Romance
3181,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama
3182,For the Boys (1991),Comedy|Drama|Musical
3183,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
3184,Norma Rae (1979),Drama
3185,Summer Rental (1985),Comedy
3186,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
3187,Love Story (1970),Drama|Romance
3188,Pelle the Conqueror (Pelle erobreren) (1987),Drama
3189,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
3190,"Knight's Tale, A (2001)",Action|Comedy|Romance
3191,Bread and Roses (2000),Drama
3192,Startup.com (2001),Documentary
3193,Angel Eyes (2001),Romance|Thriller
3194,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
3195,"Fast Food, Fast Women (2000)",Comedy|Romance
3196,Moulin Rouge (2001),Drama|Musical|Romance
3197,Pearl Harbor (2001),Action|Drama|Romance|War
3198,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
3199,"Man Who Cried, The (2000)",Drama
3200,Ice Castles (1978),Drama
3201,Love Potion #9 (1992),Comedy|Romance
3202,City Slickers (1991),Comedy|Western
3203,Eight Men Out (1988),Drama
3204,"Horse Soldiers, The (1959)",Adventure|War|Western
3205,"Night, The (Notte, La) (1960)",Drama
3206,Mississippi Burning (1988),Crime|Drama|Thriller
3207,"Magnificent Seven, The (1960)",Adventure|Western
3208,Rio Bravo (1959),Western
3209,Throw Momma from the Train (1987),Comedy|Crime
3210,Yi Yi (2000),Drama
3211,"Sand Pebbles, The (1966)",Drama|Romance|War
3212,Twelve O'Clock High (1949),Drama|War
3213,Von Ryan's Express (1965),Action|Adventure|Drama|War
3214,"Animal, The (2001)",Comedy
3215,Big Eden (2000),Drama|Romance
3216,Evolution (2001),Comedy|Sci-Fi
3217,Swordfish (2001),Action|Crime|Drama
3218,"Anniversary Party, The (2001)",Drama
3219,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama
3220,Catch-22 (1970),Comedy|War
3221,Forgotten Silver (1996),Comedy|Documentary
3222,Point Break (1991),Action|Crime|Thriller
3223,Uncommon Valor (1983),Action|War
3224,Unlawful Entry (1992),Crime|Thriller
3225,Youngblood (1986),Action|Drama
3226,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
3227,How to Marry a Millionaire (1953),Comedy|Drama|Romance
3228,"Seven Year Itch, The (1955)",Comedy
3229,Tootsie (1982),Comedy|Romance
3230,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
3231,Lara Croft: Tomb Raider (2001),Action|Adventure
3232,Dr. Dolittle 2 (2001),Comedy
3233,"Fast and the Furious, The (2001)",Action|Crime|Thriller
3234,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
3235,Baby Boy (2001),Crime|Drama
3236,Crazy/Beautiful (2001),Drama|Romance
3237,Pootie Tang (2001),Comedy
3238,Let It Snow (1999),Comedy|Romance
3239,Sexy Beast (2000),Crime|Drama
3240,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
3241,"Closet, The (Placard, Le) (2001)",Comedy
3242,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller
3243,Lumumba (2000),Drama
3244,Cats & Dogs (2001),Children|Comedy
3245,Kiss of the Dragon (2001),Action
3246,Scary Movie 2 (2001),Comedy
3247,Lost and Delirious (2001),Drama
3248,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller
3249,Alice (1990),Comedy|Drama|Fantasy|Romance
3250,Another Woman (1988),Drama
3251,Beach Blanket Bingo (1965),Comedy|Musical
3252,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
3253,"Cannonball Run, The (1981)",Action|Comedy
3254,Cannonball Run II (1984),Action|Comedy
3255,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama
3256,Dr. Goldfoot and the Bikini Machine (1965),Comedy
3257,"Fall of the House of Usher, The (House of Usher) (1960)",Horror
3258,Faust (1926),Drama|Fantasy|Horror
3259,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
3260,Salvador (1986),Drama|Thriller|War
3261,September (1987),Drama
3262,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
3263,Something Wild (1986),Comedy|Crime|Drama
3264,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi
3265,All That Heaven Allows (1955),Drama|Romance
3266,"Barefoot Contessa, The (1954)",Drama
3267,Cries and Whispers (Viskningar och rop) (1972),Drama
3268,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
3269,Kiss Me Deadly (1955),Film-Noir
3270,"Lion in Winter, The (1968)",Drama
3271,"Misfits, The (1961)",Comedy|Drama|Romance|Western
3272,Moby Dick (1956),Drama
3273,Sweet Smell of Success (1957),Drama|Film-Noir
3274,Written on the Wind (1956),Drama
3275,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller
3276,Obsession (1976),Mystery|Thriller
3277,Suspiria (1977),Horror
3278,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller
3279,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
3280,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller
3281,Game of Death (1978),Action
3282,"Last Dragon, The (1985)",Action|Comedy|Drama
3283,Outland (1981),Action|Sci-Fi|Thriller
3284,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime
3285,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX
3286,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
3287,Legally Blonde (2001),Comedy|Romance
3288,"Score, The (2001)",Action|Drama
3289,Adanggaman (2000),Drama
3290,Bully (2001),Crime|Drama|Thriller
3291,Jump Tomorrow (2001),Comedy|Drama|Romance
3292,Made (2001),Comedy
3293,Michael Jordan to the Max (2000),Documentary|IMAX
3294,More (1998),Animation|Drama|Sci-Fi|IMAX
3295,Africa: The Serengeti (1994),Documentary|IMAX
3296,Alaska: Spirit of the Wild (1997),Documentary|IMAX
3297,18 Again! (1988),Comedy|Fantasy
3298,1969 (1988),Drama|War
3299,"Accidental Tourist, The (1988)",Comedy|Drama|Romance
3300,"Accused, The (1988)",Drama
3301,Above the Law (1988),Action|Crime|Drama
3302,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
3303,Ariel (1988),Drama
3304,Arthur 2: On the Rocks (1988),Comedy|Romance
3305,Bat*21 (1988),Drama|War
3306,Beaches (1988),Comedy|Drama|Musical
3307,"Beast of War, The (Beast, The) (1988)",Drama|War
3308,Big Business (1988),Comedy
3309,Big Top Pee-Wee (1988),Adventure|Children|Comedy
3310,Biloxi Blues (1988),Comedy|Drama
3311,"Blob, The (1988)",Horror|Sci-Fi
3312,"Bright Lights, Big City (1988)",Drama
3313,Caddyshack II (1988),Comedy
3314,Camille Claudel (1988),Drama
3315,Cocktail (1988),Drama|Romance
3316,Colors (1988),Action|Crime|Drama
3317,Coming to America (1988),Comedy|Romance
3318,"Couch Trip, The (1988)",Comedy
3319,Critters (1986),Comedy|Sci-Fi
3320,Crossing Delancey (1988),Comedy|Romance
3321,D.O.A. (1988),Film-Noir|Mystery|Thriller
3322,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi
3323,"Dead Pool, The (1988)",Action|Crime|Thriller
3324,Dirty Rotten Scoundrels (1988),Comedy
3325,Drowning by Numbers (1988),Comedy|Drama
3326,Ernest Saves Christmas (1988),Children|Comedy
3327,Feds (1988),Comedy
3328,For Keeps (1988),Drama|Romance
3329,Frantic (1988),Crime|Mystery|Thriller
3330,Gorillas in the Mist (1988),Drama
3331,"Great Outdoors, The (1988)",Comedy
3332,High Spirits (1988),Comedy
3333,Johnny Be Good (1988),Comedy
3334,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller
3335,The Lair of the White Worm (1988),Comedy|Horror
3336,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
3337,License to Drive (1988),Comedy
3338,Little Nikita (1988),Drama
3339,Masquerade (1988),Mystery|Romance|Thriller
3340,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
3341,Moon Over Parador (1988),Comedy
3342,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
3343,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance
3344,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
3345,Red Heat (1988),Action
3346,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
3347,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
3348,"Man from Snowy River, The (1982)",Drama|Romance|Western
3349,Running on Empty (1988),Drama
3350,"Serpent and the Rainbow, The (1988)",Horror
3351,Short Circuit 2 (1988),Comedy|Sci-Fi
3352,Short Circuit (1986),Comedy|Sci-Fi
3353,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
3354,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller
3355,They Live (1988),Action|Sci-Fi|Thriller
3356,Tucker: The Man and His Dream (1988),Drama
3357,Twins (1988),Comedy
3358,Without a Clue (1988),Comedy|Mystery
3359,Young Einstein (1988),Comedy
3360,Always (1989),Drama|Fantasy|Romance
3361,American Ninja (1985),Action|Adventure
3362,Best of the Best (1989),Action
3363,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
3364,Black Rain (1989),Action|Crime|Drama
3365,Blaze (1989),Comedy|Drama
3366,Blind Fury (1989),Action|Thriller
3367,Casualties of War (1989),Drama|War
3368,Chances Are (1989),Comedy|Romance
3369,Cyborg (1989),Action|Sci-Fi
3370,Dad (1989),Drama
3371,Disorganized Crime (1989),Action|Comedy
3372,Dream a Little Dream (1989),Comedy|Drama|Romance
3373,"Dream Team, The (1989)",Comedy
3374,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
3375,Eddie and the Cruisers (1983),Drama|Musical|Mystery
3376,Erik the Viking (1989),Adventure|Comedy|Fantasy
3377,Family Business (1989),Comedy
3378,Farewell to the King (1989),Action|War
3379,Fat Man and Little Boy (1989),Drama
3380,Gleaming the Cube (1989),Action|Drama|Mystery
3381,Great Balls of Fire! (1989),Drama
3382,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
3383,Harlem Nights (1989),Comedy|Crime|Romance
3384,Her Alibi (1989),Comedy|Romance
3385,How to Get Ahead in Advertising (1989),Comedy|Fantasy
3386,"Innocent Man, An (1989)",Crime|Drama
3387,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller
3388,Johnny Handsome (1989),Crime|Drama
3389,Jesus of Montreal (Jésus de Montréal) (1989),Drama
3390,K-9 (1989),Action|Comedy|Crime
3391,Kickboxer (1989),Action
3392,Last Exit to Brooklyn (1989),Drama
3393,Lean on Me (1989),Drama
3394,Let It Ride (1989),Comedy
3395,Little Monsters (1989),Comedy
3396,Look Who's Talking (1989),Comedy|Romance
3397,Loverboy (1989),Comedy
3398,Major League (1989),Comedy
3399,Meet the Feebles (1989),Animation|Comedy|Musical
3400,Millennium (1989),Drama|Sci-Fi|Thriller
3401,Miracle Mile (1989),Drama|Romance|Sci-Fi
3402,New York Stories (1989),Comedy|Drama
3403,Next of Kin (1989),Action|Crime|Thriller
3404,No Holds Barred (1989),Action
3405,"Package, The (1989)",Action|Thriller
3406,Penn & Teller Get Killed (1989),Adventure|Comedy
3407,Pink Cadillac (1989),Action|Comedy|Drama
3408,"Punisher, The (1989)",Action
3409,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
3410,America's Sweethearts (2001),Comedy|Romance
3411,Brother (2000),Action|Crime|Thriller
3412,Ghost World (2001),Comedy|Drama
3413,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
3414,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
3415,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance
3416,Cure (1997),Crime|Horror|Thriller
3417,Greenfingers (2000),Comedy|Drama
3418,Wet Hot American Summer (2001),Comedy
3419,"Return of the Musketeers, The (1989)",Adventure|Comedy
3420,Road House (1989),Action|Drama
3421,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
3422,Scenes from the Class Struggle in Beverly Hills (1989),Comedy
3423,Sea of Love (1989),Crime|Drama|Thriller
3424,"See No Evil, Hear No Evil (1989)",Comedy|Crime
3425,She's Out of Control (1989),Comedy
3426,Skin Deep (1989),Comedy
3427,"Stepfather, The (1987)",Horror|Thriller
3428,Sweetie (1989),Drama
3429,"Tall Guy, The (1989)",Comedy|Romance
3430,Tango & Cash (1989),Action|Comedy|Crime|Thriller
3431,Three Fugitives (1989),Action|Comedy
3432,Troop Beverly Hills (1989),Comedy
3433,Turner & Hooch (1989),Comedy|Crime
3434,UHF (1989),Comedy
3435,Uncle Buck (1989),Comedy
3436,"War of the Roses, The (1989)",Comedy|Drama
3437,"Wizard, The (1989)",Adventure|Children|Comedy|Drama
3438,Weekend at Bernie's II (1993),Adventure|Comedy
3439,Billy Liar (1963),Comedy
3440,Black Robe (1991),Adventure|Drama
3441,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller
3442,"Cotton Club, The (1984)",Crime|Musical
3443,Who'll Stop the Rain (1978),Crime|Drama
3444,Basket Case (1982),Comedy|Horror
3445,Original Sin (2001),Drama|Romance|Thriller
3446,"Princess Diaries, The (2001)",Children|Comedy|Romance
3447,Rush Hour 2 (2001),Action|Comedy
3448,Chocolat (1988),Drama
3449,Hatari! (1962),Adventure|Comedy
3450,"Cage aux Folles, La (1978)",Comedy
3451,Marat/Sade (1966),Drama|Musical
3452,Paint Your Wagon (1969),Comedy|Musical|Western
3453,"Shootist, The (1976)",Drama|Western
3454,Theremin: An Electronic Odyssey (1993),Documentary
3455,Altered States (1980),Drama|Sci-Fi
3456,Any Which Way You Can (1980),Comedy
3457,"Awakening, The (1980)",Horror
3458,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy
3459,American Pie 2 (2001),Comedy
3460,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
3461,"Others, The (2001)",Drama|Horror|Mystery|Thriller
3462,American Outlaws (2001),Action|Comedy|Western
3463,All Over the Guy (2001),Comedy
3464,"Deep End, The (2001)",Drama
3465,Session 9 (2001),Horror|Thriller
3466,Captain Corelli's Mandolin (2001),Drama|Romance|War
3467,Rat Race (2001),Comedy
3468,Bubble Boy (2001),Comedy
3469,"Curse of the Jade Scorpion, The (2001)",Comedy
3470,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
3471,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller
3472,Summer Catch (2001),Comedy|Drama|Romance
3473,Happy Accidents (2000),Romance|Sci-Fi
3474,Maybe Baby (2000),Comedy|Romance
3475,Together (Tillsammans) (2000),Comedy|Drama|Romance
3476,Tortilla Soup (2001),Comedy|Romance
3477,Jeepers Creepers (2001),Horror
3478,O (2001),Drama
3479,3 Ninjas (1992),Action|Children|Comedy
3480,3 Ninjas Kick Back (1994),Action|Children|Comedy
3481,3 Ninjas Knuckle Up (1995),Action|Children
3482,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
3483,"Musketeer, The (2001)",Action|Adventure|Drama|Romance
3484,Rock Star (2001),Comedy|Drama|Musical
3485,Two Can Play That Game (2001),Comedy|Drama
3486,L.I.E. (2001),Drama
3487,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance
3488,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
3489,"Glass House, The (2001)",Thriller
3490,Hardball (2001),Drama
3491,Dinner Rush (2000),Drama
3492,Haiku Tunnel (2001),Comedy
3493,Big Trouble (2002),Comedy|Crime
3494,Glitter (2001),Drama|Musical|Romance
3495,Training Day (2001),Crime|Drama|Thriller
3496,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi
3497,Liam (2000),Drama
3498,Sidewalks of New York (2001),Comedy|Romance
